Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-01-15,Biba,2337491461,ST32,C,9100,P9,R2,1,4219.0988802919355,9100,2481.2690921575127,330.9365453921244,6287.794362450363,2068.6954821584277,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B3,yes,no,Tie-Dyed,2337491,C4,ST32C,9000-9999
2023-03-11,Aiba,9530272994,ST38,C,8727,P34,R2,1,4068.308898726678,8727,2262.337954930265,323.2331022534868,6141.428942816248,2073.1200440895705,V10,Modal,Plain,Aiba Plain Saree,Handwash Separately,C4,B4,no,no,Woven,9530272,C4,ST38C,8000-8999
2023-02-26,Biba,5383470759,ST10,B,3007,P13,R2,1,1502.7907906760588,3007,308.77780359840733,134.91110982007964,2563.311086581513,1060.520295905454,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B1,yes,no,Embroidered,5383470,C7,ST10B,3000-3999
2023-01-28,Biba,9599136013,ST26,A,5894,P18,R1,1,2941.3042471148,5894,1727.5609511254106,208.3219524437295,3958.11709643086,1016.8128493160598,V2,Linen,Plain,Biba Plain Saree,Handwash Separately,C1,B1,no,no,Tie-Dyed,9599136,C1,ST26A,5000-5999
2023-02-14,Biba,6345431093,ST22,B,4357,P35,R3,1,2010.3172389388462,4357,1002.367949863923,167.73160250680385,3186.900447629273,1176.5832086904268,V3,Cotton,Satin,Biba Satin Saree,Handwash Separately,C6,B1,no,no,Tie-Dyed,6345431,C6,ST22B,4000-4999
2023-03-14,Ciba,3364153058,ST40,C,3423,P13,R4,1,1611.5007784981271,3423,451.00849238123715,148.59957538093815,2823.3919322378247,1211.8911537396975,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B2,no,no,Printed,3364153,C5,ST40C,3000-3999
2023-02-28,Ciba,2277578078,ST40,C,2578,P22,R4,1,1166.9637936930042,2578,716.2092084892927,93.08953957553537,1768.701251935172,601.7374582421678,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B2,yes,no,Woven,2277578,C4,ST40C,2000-2999
2023-03-11,Aiba,5518004321,ST10,A,5339,P13,R2,1,2623.927589137923,5339,99.89838423904382,261.95508078804784,4977.146534972909,2353.218945834986,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,yes,no,Printed,5518004,C7,ST10A,5000-5999
2023-03-26,Biba,5246055904,ST39,B,1381,P5,R4,1,644.6931497704254,1381,250.04895319370195,56.54755234031491,1074.4034944659832,429.71034469555775,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B3,yes,no,Tie-Dyed,5246055,C10,ST39B,1000-1999
2023-01-05,Biba,5354823310,ST40,A,1745,P16,R4,0,0.0,0,0.0,0.0,0.0,0.0,V8,Cotton,Satin,Biba Satin Saree,Handwash Separately,C5,B3,no,no,Printed,5354823,C5,ST40A,1000-1999
2023-01-07,Biba,5661967874,ST40,A,7123,P11,R4,1,3260.664055917089,7123,844.4263443046086,313.9286827847696,5964.644972910622,2703.9809169935324,V9,Cotton,Satin,Biba Satin Saree,Handwash Separately,C3,B3,no,no,Embroidered,5661967,C3,ST40A,7000-7999
2023-01-25,Ciba,4126628275,ST07,A,9446,P23,R3,1,4473.55235755167,9446,2576.68647955303,343.46567602234853,6525.847844424621,2052.295486872951,V10,Modal,Plain,Ciba Plain Saree,Handwash Separately,C3,B4,no,no,Printed,4126628,C3,ST07A,9000-9999
2023-01-11,Biba,9336874127,ST29,A,6841,P30,R2,1,3309.268669958219,6841,54.424307666990856,339.32878461665047,6447.246907716359,3137.9782377581396,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B1,no,no,Embroidered,9336874,C6,ST29A,6000-6999
2023-01-09,Ciba,3031933528,ST23,A,8204,P4,R3,1,3868.5962292516397,8204,52.89242412180199,407.55537879390994,7743.552197084288,3874.9559678326486,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B1,no,no,Woven,3031933,C6,ST23A,8000-8999
2023-03-13,Biba,3927970044,ST02,C,8269,P20,R3,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,yes,no,Tie-Dyed,3927970,C9,ST02C,8000-8999
2023-01-11,Biba,7639562573,ST32,B,8090,P3,R2,1,3832.8827678174875,8090,1246.6576574975893,342.1671171251205,6501.17522537729,2668.2924575598026,V4,Cotton,Chiffon,Biba Chiffon Saree,Handwash Separately,C10,B2,no,no,Printed,7639562,C10,ST32B,8000-8999
2023-01-01,Ciba,1193236780,ST01,A,7694,P8,R4,1,3504.9433680054885,7694,1335.436009260776,317.92819953696124,6040.635791202263,2535.6924231967746,V5,Silk,Plain,Ciba Plain Saree,Dry Clean only,C8,B2,no,yes,Printed,1193236,C8,ST01A,7000-7999
2023-01-25,Aiba,5674485072,ST11,C,1514,P19,R2,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Organza,Aiba Organza Saree,Handwash Separately,C4,B2,yes,no,Printed,5674485,C4,ST11C,1000-1999
2023-02-13,Biba,4790316191,ST31,A,4635,P37,R1,1,2186.1473600059476,4635,796.7135600646336,191.91432199676834,3646.3721179385984,1460.2247579326508,V7,Cotton,Organza,Biba Organza Saree,Handwash Separately,C9,B3,yes,no,Embroidered,4790316,C9,ST31A,4000-4999
2023-02-15,Ciba,3318939374,ST01,B,4217,P23,R4,1,1972.6813547848815,4217,1226.4265237567056,149.52867381216473,2841.0448024311295,868.363447646248,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,yes,no,Printed,3318939,C6,ST01B,4000-4999
2023-02-25,Biba,6242639854,ST06,B,4998,P7,R1,1,2302.868667314039,4998,343.1912644978623,232.7404367751069,4422.068298727031,2119.199631412992,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B3,no,no,Woven,6242639,C7,ST06B,4000-4999
2023-03-11,Ciba,4473727476,ST01,C,6116,P34,R4,1,2929.016388130446,6116,1688.3709178803415,221.38145410598293,4206.247628013675,1277.2312398832291,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B4,no,no,Woven,4473727,C2,ST01C,6000-6999
2023-01-18,Biba,4795270079,ST11,A,8426,P19,R2,1,4054.2098113654265,8426,435.98498964206436,399.5007505178968,7590.514259840039,3536.3044484746124,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B1,yes,no,Tie-Dyed,4795270,C7,ST11A,8000-8999
2023-01-27,Aiba,2365274948,ST27,C,1879,P16,R3,1,911.4055620239291,1879,286.1862706215213,79.64068646892395,1513.1730429095546,601.7674808856256,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B1,no,no,Tie-Dyed,2365274,C2,ST27C,1000-1999
2023-01-11,Aiba,8484164840,ST12,C,8936,P40,R3,1,4113.764603847221,8936,800.4149237201152,406.7792538139943,7728.805822465891,3615.0412186186695,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,yes,no,Embroidered,8484164,C7,ST12C,8000-8999
2023-02-17,Aiba,7144497969,ST38,A,9705,P31,R2,0,0.0,0,0.0,0.0,0.0,0.0,V4,Modal,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,yes,no,Woven,7144497,C7,ST38A,9000-9999
2023-03-17,Biba,1874183048,ST20,B,6652,P22,R2,1,3058.6764407118358,6652,450.94254722514614,310.0528726387427,5891.004580136111,2832.3281394242754,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Woven,1874183,C6,ST20B,6000-6999
2023-03-02,Biba,9038529480,ST30,B,8174,P33,R4,1,3956.1522452136282,8174,1489.100060428786,334.2449969785607,6350.654942592653,2394.502697379025,V6,Linen,Plain,Biba Plain Saree,Handwash Separately,C3,B2,no,no,Printed,9038529,C3,ST30B,8000-8999
2023-02-18,Aiba,2231324055,ST37,B,2764,P6,R1,1,1379.6464880238127,2764,347.6817921571943,120.8159103921403,2295.5022974506655,915.8558094268528,V7,Cotton/Silk,Plain,Aiba Plain Saree,Dry Clean only,C7,B3,no,no,Tie-Dyed,2231324,C7,ST37B,2000-2999
2023-02-20,Ciba,5401398169,ST05,A,3868,P25,R3,1,1818.270602681572,3868,605.4443857752136,163.12778071123932,3099.4278335135473,1281.1572308319753,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B3,no,no,Embroidered,5401398,C1,ST05A,3000-3999
2023-01-18,Aiba,6702405544,ST13,C,3282,P40,R1,1,1487.2573705145198,3282,75.80783240376545,160.30960837981172,3045.8825592164226,1558.6251887019027,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,6702405,C5,ST13C,3000-3999
2023-03-30,Biba,5864125037,ST38,B,2290,P18,R2,1,1143.0178622081476,2290,233.02153049020816,102.8489234754896,1954.1295460343024,811.1116838261548,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B4,yes,no,Printed,5864125,C5,ST38B,2000-2999
2023-02-16,Ciba,7872837855,ST12,B,8311,P22,R3,1,3903.587845062079,8311,1961.8170442084179,317.45914778957916,6031.723808002003,2128.1359629399244,V1,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C1,B1,no,no,Embroidered,7872837,C1,ST12B,8000-8999
2023-03-30,Biba,8809092979,ST29,A,6363,P4,R2,1,3113.2830703271657,6363,897.5750498280452,273.27124750859775,5192.153702663358,2078.870632336192,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,8809092,C3,ST29A,6000-6999
2023-01-22,Ciba,9106055411,ST02,B,5281,P14,R3,1,2447.535179252566,5281,450.9249019901413,241.50375490049294,4588.571343109365,2141.0361638567992,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,no,no,Embroidered,9106055,C8,ST02B,5000-5999
2023-01-12,Ciba,9345325710,ST37,A,4086,P6,R1,1,1979.8302811198655,4086,381.92586747705536,185.20370662614724,3518.8704258967973,1539.0401447769318,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Printed,9345325,C3,ST37A,4000-4999
2023-02-13,Biba,6098736791,ST01,B,7723,P34,R4,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Woven,6098736,C1,ST01B,7000-7999
2023-01-15,Ciba,6992831438,ST26,B,7879,P34,R1,1,3748.081656802754,7879,164.8447652812761,385.7077617359362,7328.447472982787,3580.365816180033,V6,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C1,B2,yes,no,Woven,6992831,C1,ST26B,7000-7999
2023-03-12,Aiba,5213880690,ST34,B,1205,P37,R1,1,552.6262551988675,1205,209.07640823534973,49.79617958823252,946.1274121764177,393.5011569775502,V7,Modal,Satin,Aiba Satin Saree,Handwash Separately,C8,B3,no,no,Printed,5213880,C8,ST34B,1000-1999
2023-03-14,Biba,3366291841,ST18,C,7381,P34,R2,0,0.0,0,0.0,0.0,0.0,0.0,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B3,no,no,Woven,3366291,C3,ST18C,7000-7999
2023-01-22,Ciba,2963697439,ST24,A,7897,P31,R4,1,3920.611101671771,7897,484.52769115051086,370.6236154424745,7041.848693407015,3121.237591735244,V9,Modal,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,yes,no,Embroidered,2963697,C3,ST24A,7000-7999
2023-01-23,Aiba,9450009849,ST05,C,7808,P38,R3,1,3891.1576556400805,7808,436.56998874349534,368.57150056282524,7002.858510693679,3111.7008550535984,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B4,no,no,Woven,9450009,C8,ST05C,7000-7999
2023-03-24,Aiba,3981318148,ST10,B,8320,P27,R2,1,3840.4791028796553,8320,2104.0071412778557,310.7996429361072,5905.1932157860365,2064.714112906381,V1,Modal,Plain,Aiba Plain Saree,Handwash Separately,C2,B1,yes,no,Tie-Dyed,3981318,C2,ST10B,8000-8999
2023-02-13,Ciba,8667047563,ST12,B,2632,P18,R3,1,1286.535297608869,2632,499.37219683414645,106.63139015829267,2025.996413007561,739.4611153986918,V2,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C5,B1,no,no,Tie-Dyed,8667047,C5,ST12B,2000-2999
2023-01-13,Biba,7512742395,ST15,C,9064,P36,R2,1,4243.815884751668,9064,790.1420292460843,413.6928985376958,7860.165072216219,3616.3491874645515,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,no,no,Printed,7512742,C5,ST15C,9000-9999
2023-01-28,Aiba,2530618694,ST06,A,2300,P5,R1,1,1110.7881940269904,2300,553.4964075567495,87.32517962216252,1659.178412821088,548.3902187940976,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B2,yes,no,Embroidered,2530618,C3,ST06A,2000-2999
2023-03-31,Aiba,9846370134,ST23,B,3980,P27,R3,1,1811.8861819384385,3980,142.562521273816,191.8718739363092,3645.5656047898747,1833.6794228514361,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B2,yes,no,Woven,9846370,C1,ST23B,3000-3999
2023-02-08,Biba,1868469020,ST32,B,2990,P36,R2,1,1389.7601369188906,2990,500.48341845616454,124.47582907719178,2365.0407524666434,975.2806155477529,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Woven,1868469,C6,ST32B,2000-2999
2023-02-23,Biba,4639916410,ST21,B,3904,P3,R2,1,1760.159083997137,3904,502.84525032274837,170.0577374838626,3231.097012193389,1470.9379281962522,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,no,no,Printed,4639916,C6,ST21B,3000-3999
2023-03-15,Ciba,8588082838,ST07,A,1145,P18,R3,1,555.4713066512081,1145,178.32245668551278,48.33387716572437,918.3436661487628,362.8723594975547,V8,Cotton,Organza,Ciba Organza Saree,Handwash Separately,C3,B3,yes,no,Printed,8588082,C3,ST07A,1000-1999
2023-01-06,Ciba,8620428501,ST33,A,5757,P12,R2,1,2684.399773584016,5757,353.9465970457565,270.1526701477122,5132.900732806531,2448.5009592225147,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,yes,no,Embroidered,8620428,C7,ST33A,5000-5999
2023-04-10,Ciba,6748575479,ST09,C,2661,P17,R3,-1,-1254.2084697048754,-2661,-605.5460890757522,-102.77269554621239,-1952.6812153780354,-698.47274567316,V10,Cotton,Organza,Ciba Organza Saree,Handwash Separately,C1,B4,yes,no,Printed,6748575,C1,ST09C,2000-2999
2023-02-11,Ciba,7640722074,ST17,B,2322,P33,R1,1,1140.392192720746,2322,683.2508918431663,81.9374554078417,1556.811652748992,416.419460028246,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B1,no,no,Embroidered,7640722,C2,ST17B,2000-2999
2023-03-12,Aiba,1160053027,ST32,C,5779,P8,R2,0,0.0,0,0.0,0.0,0.0,0.0,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,no,no,Embroidered,1160053,C7,ST32C,5000-5999
2023-01-02,Biba,5130177373,ST08,A,1641,P25,R3,1,791.1956664109919,1641,178.02546228957561,73.14872688552121,1389.825810824903,598.6301444139112,V3,Modal,Plain,Biba Plain Saree,Handwash Separately,C3,B1,yes,no,Embroidered,5130177,C3,ST08A,1000-1999
2023-01-19,Biba,4776648446,ST21,A,9991,P16,R2,1,4497.863497314147,9991,1301.791305301194,434.4604347349403,8254.748259963866,3756.884762649719,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,yes,no,Embroidered,4776648,C6,ST21A,9000-9999
2023-02-07,Ciba,7460866536,ST36,A,5414,P21,R4,1,2589.786244896307,5414,1395.1328582339404,200.943357088303,3817.923784677757,1228.13753978145,V5,Modal,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,yes,no,Tie-Dyed,7460866,C9,ST36A,5000-5999
2023-02-08,Biba,7811090710,ST02,C,8850,P32,R3,1,4247.018398684686,8850,335.13442766122427,425.7432786169388,8089.122293721837,3842.1038950371512,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B2,no,no,Woven,7811090,C5,ST02C,8000-8999
2023-01-12,Ciba,8714063962,ST28,A,3569,P19,R1,1,1686.289673945488,3569,807.2745514871149,138.08627242564427,2623.6391760872407,937.3495021417527,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B3,yes,no,Tie-Dyed,8714063,C5,ST28A,3000-3999
2023-03-19,Aiba,2119503349,ST38,B,9524,P1,R2,1,4731.204088567402,9524,2594.7338242682467,346.4633087865877,6582.802866945165,1851.5987783777628,V8,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C3,B3,no,no,Woven,2119503,C3,ST38B,9000-9999
2023-02-21,Ciba,8116601661,ST33,A,1061,P6,R2,1,518.7943124243088,1061,23.246931293890484,51.88765343530548,985.8654152708041,467.07110284649525,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B3,no,no,Printed,8116601,C4,ST33A,1000-1999
2023-02-25,Ciba,8645459045,ST12,C,7543,P19,R3,1,3569.8042032699536,7543,48.87642478437187,374.7061787607814,7119.417396454846,3549.6131931848927,V10,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C6,B4,no,no,Woven,8645459,C6,ST12C,7000-7999
2023-02-23,Biba,8076685549,ST01,A,3089,P3,R4,1,1391.998475947118,3089,260.8314368749464,141.40842815625268,2686.7601349688007,1294.7616590216826,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B1,no,no,Printed,8076685,C2,ST01A,3000-3999
2023-02-15,Ciba,2324866850,ST34,A,2221,P35,R1,0,0.0,0,0.0,0.0,0.0,0.0,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B1,yes,no,Woven,2324866,C7,ST34A,2000-2999
2023-03-27,Aiba,3401755545,ST32,B,1428,P31,R2,1,669.2379315755321,1428,359.3659872335512,53.43170063832245,1015.2023121281264,345.9643805525943,V3,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C6,B1,no,no,Embroidered,3401755,C6,ST32B,1000-1999
2023-03-26,Ciba,3150558800,ST34,A,9765,P12,R1,1,4700.1819017750795,9765,1614.0178604333116,407.54910697833446,7743.433032588354,3043.2511308132744,V4,Linen,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Printed,3150558,C3,ST34A,9000-9999
2023-03-21,Biba,1684944387,ST35,A,2108,P26,R2,1,1041.9530647383283,2108,195.57524281123148,95.62123785943844,1816.8035193293301,774.8504545910018,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B2,yes,no,Printed,1684944,C3,ST35A,2000-2999
2023-04-04,Biba,1464008594,ST20,A,4175,P30,R2,1,1948.5102605062223,4175,845.1027000417852,166.49486499791075,3163.402434960304,1214.892174454082,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,no,no,Tie-Dyed,1464008,C8,ST20A,4000-4999
2023-01-03,Biba,5218679900,ST33,B,2996,P25,R2,0,0.0,0,0.0,0.0,0.0,0.0,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B3,no,no,Woven,5218679,C2,ST33B,2000-2999
2023-02-16,Aiba,9149684395,ST31,A,9945,P26,R1,1,4733.7393572322135,9945,1248.956961101321,434.80215194493394,8261.240886953745,3527.5015297215314,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B3,yes,no,Woven,9149684,C2,ST31A,9000-9999
2023-02-26,Aiba,4975570458,ST10,A,8194,P37,R2,1,3714.9920399200932,8194,2361.4003477269584,291.6299826136521,5540.96966965939,1825.9776297392968,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,no,no,Printed,4975570,C8,ST10A,8000-8999
2023-01-27,Ciba,8574394212,ST14,B,9275,P23,R4,1,4306.649670209934,9275,2161.1653466093912,355.69173266953044,6758.142920721079,2451.4932505111447,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B4,no,no,Tie-Dyed,8574394,C2,ST14B,9000-9999
2023-02-21,Biba,3304012414,ST28,B,4318,P21,R1,1,2092.1522391841677,4318,33.680804707499426,214.21595976462504,4070.1032355278758,1977.950996343708,V1,Cotton,Satin,Biba Satin Saree,Handwash Separately,C1,B1,no,no,Embroidered,3304012,C1,ST28B,4000-4999
2023-03-21,Biba,5647880839,ST08,B,3982,P8,R3,1,1969.7920967794078,3982,660.6741229171931,166.06629385414035,3155.2595832286665,1185.4674864492588,V2,Cotton,Satin,Biba Satin Saree,Handwash Separately,C2,B1,no,no,Printed,5647880,C2,ST08B,3000-3999
2023-01-20,Biba,3985411842,ST39,A,6793,P40,R4,1,3159.9658001611265,6793,1470.970964108356,266.10145179458226,5055.927584097062,1895.9617839359357,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B1,yes,no,Printed,3985411,C3,ST39A,6000-6999
2023-03-18,Ciba,1474885863,ST14,A,6248,P32,R4,1,2916.3807722139068,6248,1018.2619577977714,261.48690211011143,4968.251140092118,2051.870367878211,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Printed,1474885,C3,ST14A,6000-6999
2023-02-09,Biba,7795128251,ST20,B,9537,P38,R2,1,4496.117469277286,9537,942.6183375623123,429.71908312188447,8164.662579315805,3668.545110038519,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Woven,7795128,C6,ST20B,9000-9999
2023-02-22,Aiba,1700229433,ST15,C,8458,P6,R2,1,3928.705395429945,8458,2012.0371551343262,322.29814224328373,6123.66470262239,2194.959307192445,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B2,yes,no,Tie-Dyed,1700229,C4,ST15C,8000-8999
2023-02-13,Aiba,2623494599,ST11,C,3404,P10,R2,1,1681.910227873056,3404,196.09861226319774,160.39506938684013,3047.5063183499624,1365.5960904769063,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B3,no,no,Woven,2623494,C7,ST11C,3000-3999
2023-02-19,Biba,7898491400,ST04,A,2833,P8,R1,1,1309.2379677822016,2833,499.3247150861684,116.68376424569158,2216.99152066814,907.7535528859382,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B3,yes,no,Printed,7898491,C7,ST04A,2000-2999
2023-01-05,Biba,2136604990,ST19,C,5330,P37,R2,1,2518.36463000543,5330,100.66099608359274,261.46695019582035,4967.872053720586,2449.507423715156,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B3,no,no,Printed,2136604,C4,ST19C,5000-5999
2023-02-13,Ciba,4306706492,ST10,C,7124,P1,R2,1,3279.9488783154807,7124,1614.6923625649952,275.46538187175025,5233.842255563254,1953.8933772477735,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B4,no,no,Woven,4306706,C9,ST10C,7000-7999
2023-03-31,Aiba,7562863553,ST36,A,8226,P32,R4,1,3924.474829413119,8226,524.0246659125461,385.09876670437274,7316.876567383081,3392.401737969962,V1,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C2,B1,yes,no,Printed,7562863,C2,ST36A,8000-8999
2023-04-04,Ciba,3998631824,ST24,C,6378,P40,R4,1,3018.0267958078716,6378,529.7147724763412,292.414261376183,5555.870966147476,2537.8441703396043,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B1,no,no,Tie-Dyed,3998631,C10,ST24C,6000-6999
2023-01-29,Aiba,4771709637,ST03,A,1202,P34,R3,1,574.9433208490526,1202,267.2043837139856,46.73978081430072,888.0558354717136,313.112514622661,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B1,no,no,Printed,4771709,C4,ST03A,1000-1999
2023-02-15,Biba,1675993700,ST05,A,3837,P15,R3,1,1887.822695598277,3837,87.39275642235941,187.48036217888205,3562.1268813987585,1674.3041858004815,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B2,no,no,Printed,1675993,C3,ST05A,3000-3999
2023-01-27,Biba,1614206674,ST28,C,5148,P33,R1,1,2550.4011444612524,5148,1245.2906259924628,195.13546870037686,3707.57390530716,1157.1727608459078,V5,Cotton,Chiffon,Biba Chiffon Saree,Handwash Separately,C10,B2,no,no,Printed,1614206,C10,ST28C,5000-5999
2023-03-28,Aiba,4760300700,ST17,A,7124,P27,R1,1,3439.0679721382767,7124,1413.019360052885,285.5490319973557,5425.4316079497585,1986.3636358114818,V6,Modal,Plain,Aiba Plain Saree,Handwash Separately,C6,B2,yes,no,Embroidered,4760300,C6,ST17A,7000-7999
2023-01-26,Biba,1621033866,ST24,B,8554,P37,R4,1,3934.3647797360754,8554,790.4717338258685,388.17641330870657,7375.351852865425,3440.9870731293495,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B3,no,no,Woven,1621033,C5,ST24B,8000-8999
2023-01-08,Ciba,2337427968,ST36,B,5586,P6,R4,1,2562.680784999215,5586,336.44028820124936,262.47798558993753,4987.081726208813,2424.400941209598,V8,Cotton,Chiffon,Ciba Chiffon Saree,Handwash Separately,C7,B3,no,no,Printed,2337427,C7,ST36B,5000-5999
